ID,Customer_ID,Seller_ID,Number_of_Items,Order_Date,Order_Time,Estimated_Delivery_Date,Date_delivered
1319059,78022,740355,5,2021-07-08,10:10:09,2021-07-08,2021-07-11
2305151,75466,746241,4,2022-12-04,05:59:40,2022-12-09,2022-12-05
3207016,49871,477252,8,2022-06-21,06:05:26,2022-06-24,2022-06-25
2593257,72506,611120,2,2021-04-27,04:18:36,2021-05-02,2021-04-28
1750625,99376,689515,1,2021-01-25,01:11:41,2021-01-27,2021-01-30
3197821,33154,456789,3,2021-02-26,10:36:24,2021-03-01,2021-02-27
2119853,72976,349988,3,2021-12-10,06:09:43,2021-12-16,2021-12-15
3163350,74640,832979,4,2021-11-12,13:06:34,2021-11-13,2021-11-14
2944147,75522,722551,4,2021-03-02,19:22:40,2021-03-04,2021-03-04
3205047,71890,419506,5,2021-11-25,17:11:39,2021-11-27,2021-11-30
3481412,31680,377750,8,2022-04-14,07:41:48,2022-04-14,2022-04-18
1011109,45790,456733,4,2021-06-12,19:24:38,2021-06-16,2021-06-12
1440474,71148,295612,7,2022-01-22,19:09:17,2022-01-24,2022-01-26
1745966,72520,791313,4,2021-04-10,11:16:41,2021-04-11,2021-04-13
3172332,92428,250716,3,2021-11-09,20:18:59,2021-11-11,2021-11-11
2874149,73723,430518,3,2022-09-07,10:11:07,2022-09-07,2022-09-10
2593332,14947,728868,3,2022-11-10,16:42:51,2022-11-15,2022-11-14
2216377,68928,662962,4,2021-10-23,17:47:57,2021-10-23,2021-10-25
1138638,83291,286607,6,2022-08-20,00:10:20,2022-08-21,2022-08-28
1563035,10963,797185,4,2021-12-29,16:05:12,2021-12-31,2021-12-31
2450400,27879,553675,8,2021-05-08,19:42:08,2021-05-08,2021-05-10
1393691,29254,503043,7,2021-04-07,15:03:01,2021-04-08,2021-04-10
1936504,64263,605816,1,2021-03-10,07:06:21,2021-03-11,2021-03-10
2544074,27000,142154,5,2022-05-06,07:36:20,2022-05-06,2022-05-09
2220886,10471,272421,7,2022-05-25,04:58:15,2022-05-26,2022-05-25
1064670,35208,705237,2,2022-08-21,08:26:46,2022-08-22,2022-08-21
1033405,71170,692443,8,2021-07-10,22:09:38,2021-07-10,2021-07-12
2290258,34496,789976,3,2021-05-01,07:04:13,2021-05-05,2021-05-03
2246986,91689,831392,2,2021-08-28,17:19:13,2021-08-30,2021-08-28
2010641,30861,731612,4,2021-01-31,08:52:55,2021-02-02,2021-01-31
1037285,80488,822812,3,2021-10-11,02:16:27,2021-10-14,2021-10-12
2022527,94420,688728,4,2021-06-12,05:05:07,2021-06-12,2021-06-18
3127768,65161,863874,4,2021-07-19,10:03:47,2021-07-21,2021-07-22
2332807,73918,611120,6,2022-12-18,07:53:49,2022-12-19,2022-12-22
2948794,54898,193451,5,2021-02-04,19:35:27,2021-02-06,2021-02-05
1736312,68382,478683,4,2022-08-12,23:11:30,2022-08-12,2022-08-17
3273325,73437,865018,2,2022-11-19,10:37:45,2022-11-21,2022-11-19
1979289,61074,586488,4,2022-05-25,10:08:21,2022-05-27,2022-05-26
3039295,50173,484284,7,2021-05-07,07:39:57,2021-05-11,2021-05-07
1313915,30138,113477,5,2021-11-20,22:19:33,2021-11-25,2021-11-20
1792523,22726,216124,5,2021-02-15,06:53:55,2021-02-15,2021-02-16
1804380,39005,397076,5,2022-01-17,00:15:53,2022-01-21,2022-01-18
2253178,78185,745212,1,2022-12-14,10:37:11,2022-12-18,2022-12-14
3197879,82247,725101,5,2021-04-26,13:19:27,2021-04-29,2021-04-30
2189261,36307,230339,1,2022-02-13,15:56:51,2022-02-13,2022-02-15
3298203,12853,413951,3,2022-12-06,17:57:33,2022-12-06,2022-12-11
3491428,11718,159288,3,2022-12-18,06:11:32,2022-12-18,2022-12-18
1488106,55599,343167,5,2021-05-07,06:20:48,2021-05-10,2021-05-13
1627622,47896,577043,6,2021-12-19,06:27:26,2021-12-21,2021-12-20
2540290,89870,403662,6,2021-10-10,18:57:20,2021-10-12,2021-10-12
3324218,49057,281449,8,2021-11-13,15:50:20,2021-11-16,2021-11-13
2535088,64959,729131,2,2021-10-02,09:58:34,2021-10-04,2021-10-07
2163190,29861,611953,2,2021-05-23,12:49:27,2021-05-24,2021-05-31
2284048,72776,642375,5,2022-04-17,17:50:01,2022-04-20,2022-04-17
1028380,23627,216124,7,2021-09-11,17:55:38,2021-09-16,2021-09-12
2873797,42784,341852,2,2022-05-20,02:33:13,2022-05-20,2022-05-21
1930221,21996,542420,1,2021-01-08,03:34:53,2021-01-13,2021-01-12
2456843,15699,227607,4,2022-11-23,19:33:33,2022-11-23,2022-11-24
3339602,19162,257620,6,2021-04-13,05:31:25,2021-04-16,2021-04-13
3402210,99457,701003,2,2021-06-30,06:58:55,2021-07-04,2021-07-02
1056899,66961,607559,1,2022-02-14,11:09:26,2022-02-18,2022-02-14
1452948,37645,510483,7,2022-06-28,03:26:44,2022-06-28,2022-07-01
1403370,26175,715658,2,2021-07-20,20:53:41,2021-07-24,2021-07-20
1852960,23760,352623,3,2021-02-15,10:41:14,2021-02-20,2021-02-19
2665665,44248,494486,4,2021-09-26,18:29:48,2021-09-26,2021-09-26
1671628,10563,520171,8,2021-07-28,04:53:03,2021-07-28,2021-07-31
1511847,22996,840110,5,2022-04-07,19:42:03,2022-04-10,2022-04-11
1613410,34073,886744,6,2022-08-10,18:41:48,2022-08-10,2022-08-11
2128255,99965,358561,4,2022-12-21,02:16:45,2022-12-23,2022-12-23
1901134,99722,302187,3,2022-04-07,11:31:46,2022-04-09,2022-04-11
2478925,94360,863872,8,2021-09-25,01:51:57,2021-09-29,2021-09-25
2043802,22986,491415,7,2022-09-29,20:00:11,2022-10-03,2022-10-02
2957474,87105,474044,1,2021-01-30,17:56:08,2021-01-30,2021-02-03
2704308,60849,689289,1,2022-07-05,18:00:48,2022-07-05,2022-07-08
2454773,38502,477901,4,2021-11-30,06:47:35,2021-12-01,2021-12-01
3006326,52842,478627,6,2022-11-11,21:31:25,2022-11-12,2022-11-13
1380156,87977,665342,5,2021-02-25,19:08:16,2021-02-25,2021-03-01
1834398,75637,666023,5,2022-11-06,18:22:55,2022-11-08,2022-11-06
2256255,42731,113126,5,2021-03-23,17:14:28,2021-03-27,2021-03-27
1770546,55744,181873,8,2022-12-21,02:51:03,2022-12-22,2022-12-25
2449072,48652,720356,6,2021-09-30,04:20:27,2021-10-02,2021-10-02
1439801,59594,502468,4,2022-12-05,21:54:07,2022-12-09,2022-12-05
3397066,39964,779434,5,2021-06-08,05:39:42,2021-06-08,2021-06-10
1128471,55206,814700,3,2021-11-03,05:23:37,2021-11-07,2021-11-04
3454407,88445,819734,7,2021-03-18,17:41:45,2021-03-21,2021-03-24
2618467,55737,590405,4,2022-12-29,20:40:13,2023-01-03,2022-12-30
2499368,53557,845332,5,2022-02-15,18:11:05,2022-02-21,2022-02-17
1236618,42716,108828,6,2022-07-23,17:45:47,2022-07-26,2022-07-26
2427154,54544,686142,7,2021-12-02,10:01:18,2021-12-03,2021-12-04
2358484,32251,571236,4,2022-07-06,14:44:38,2022-07-08,2022-07-09
3126480,40398,779333,1,2022-10-09,20:24:50,2022-10-09,2022-10-09
2534296,43484,340185,2,2021-11-30,11:40:05,2021-12-03,2021-11-30
2190438,70796,439306,6,2021-10-20,19:22:35,2021-10-22,2021-10-28
2653313,20414,868696,4,2022-07-05,07:42:53,2022-07-07,2022-07-06
1635605,55983,551318,8,2021-05-09,04:57:51,2021-05-15,2021-05-10
1023989,13634,430518,7,2022-08-16,10:53:08,2022-08-16,2022-08-18
3203214,49434,122048,1,2021-01-02,22:47:26,2021-01-02,2021-01-02
3211893,49696,777894,3,2022-12-23,12:46:13,2022-12-27,2022-12-26
1342432,32170,205685,8,2022-10-22,04:50:23,2022-10-27,2022-10-24
2062274,30891,188519,7,2022-12-06,17:36:51,2022-12-09,2022-12-06
3039090,53560,181205,5,2022-04-22,07:21:25,2022-04-28,2022-04-26
2656822,61123,843117,4,2021-01-25,04:55:27,2021-01-28,2021-01-29
1105261,53095,835775,3,2022-08-21,16:00:30,2022-08-21,2022-08-21
1367211,49601,632394,1,2022-12-17,23:34:19,2022-12-19,2022-12-18
1416005,98909,801732,3,2021-05-18,22:37:29,2021-05-18,2021-05-18
2046746,51559,838161,1,2022-04-27,12:23:27,2022-05-01,2022-04-29
1870769,25822,382419,4,2022-02-05,08:35:23,2022-02-07,2022-02-07
2143472,34890,156569,1,2021-08-29,16:51:05,2021-09-02,2021-08-31
1508702,11226,815755,2,2021-05-11,13:42:49,2021-05-14,2021-05-14
3400929,55700,208271,6,2022-09-22,09:22:57,2022-09-24,2022-09-26
2717063,35327,603085,2,2021-08-05,04:38:50,2021-08-08,2021-08-05
3286084,68596,368107,5,2021-04-11,16:49:54,2021-04-11,2021-04-15
2933337,11475,231655,8,2021-03-21,05:52:53,2021-03-24,2021-03-27
2596051,37138,701464,1,2021-01-16,20:18:03,2021-01-16,2021-01-21
1948679,17713,175518,5,2021-10-23,17:33:41,2021-10-24,2021-10-28
2812190,23812,154612,6,2022-05-07,14:20:14,2022-05-09,2022-05-10
1185564,30115,175394,7,2022-07-01,05:51:57,2022-07-04,2022-07-04
2755848,44317,294802,7,2021-12-26,19:12:46,2021-12-30,2021-12-26
3316016,99017,542420,8,2022-05-26,11:02:10,2022-05-27,2022-06-01
2601964,76516,321227,1,2022-05-22,01:01:38,2022-05-24,2022-05-25
3329743,38269,380233,8,2022-07-18,20:42:55,2022-07-22,2022-07-20
2043876,84906,559628,6,2021-04-04,08:21:40,2021-04-06,2021-04-09
1064671,40934,142308,2,2022-07-22,18:26:13,2022-07-22,2022-07-27
1214712,55392,629566,8,2022-03-31,06:23:39,2022-03-31,2022-04-01
1493288,39534,584999,6,2021-10-17,14:35:30,2021-10-19,2021-10-20
2737263,54058,879741,2,2022-07-17,18:50:44,2022-07-21,2022-07-18
1140957,43395,834469,3,2022-10-18,10:41:28,2022-10-22,2022-10-23
1618586,12835,690819,3,2022-05-08,05:59:57,2022-05-10,2022-05-09
2745094,90928,474044,7,2021-08-13,12:13:14,2021-08-15,2021-08-13
3209792,46882,507423,8,2021-07-30,11:35:48,2021-08-01,2021-07-31
1330310,59694,878860,2,2022-12-16,02:57:32,2022-12-19,2022-12-19
1851431,70838,208522,2,2022-04-11,17:51:00,2022-04-13,2022-04-16
3383364,48619,448474,1,2021-09-27,18:23:36,2021-10-01,2021-09-28
1529815,78113,143505,8,2021-11-18,07:13:23,2021-11-19,2021-11-20
3073375,44317,425252,5,2022-03-30,07:01:06,2022-04-04,2022-04-01
3065115,88323,611953,8,2022-05-15,14:52:23,2022-05-15,2022-05-17
1570716,72139,280960,4,2022-07-24,21:53:00,2022-07-25,2022-07-26
2995309,15776,374961,2,2022-09-09,00:36:25,2022-09-13,2022-09-12
1037334,28539,777503,6,2021-12-12,07:05:15,2021-12-13,2021-12-12
1773391,21321,715658,1,2021-05-07,13:08:58,2021-05-08,2021-05-11
1061899,69676,689227,4,2022-07-15,07:44:24,2022-07-15,2022-07-16
2473257,71643,181205,2,2022-12-22,01:30:42,2022-12-24,2022-12-24
2224423,69795,537762,6,2021-06-19,10:52:55,2021-06-23,2021-06-21
2213575,32170,149362,3,2022-11-30,17:37:44,2022-11-30,2022-12-04
3458080,94963,113405,1,2022-10-02,09:10:26,2022-10-04,2022-10-09
1121661,99793,341852,1,2021-12-19,17:17:24,2021-12-22,2021-12-23
2322249,17296,799899,5,2022-12-21,00:31:25,2022-12-22,2022-12-26
1487567,40555,871552,5,2022-11-27,04:39:38,2022-12-01,2022-11-27
1803531,26650,484284,2,2021-05-20,02:39:50,2021-05-22,2021-05-20
2145970,78781,829237,7,2021-12-17,22:13:33,2021-12-21,2021-12-20
2910981,14757,870382,8,2022-11-04,19:00:42,2022-11-04,2022-11-08
2413259,11010,266411,3,2021-03-07,08:21:22,2021-03-09,2021-03-09
3468474,27093,888396,4,2021-02-10,18:10:06,2021-02-10,2021-02-10
1362215,22819,768955,6,2022-02-21,22:51:15,2022-02-22,2022-02-25
1726132,86855,447036,4,2022-12-11,20:07:47,2022-12-13,2022-12-14
1575445,75149,530803,5,2022-05-23,16:43:58,2022-05-25,2022-05-28
1298158,18595,403662,6,2021-09-14,12:52:49,2021-09-16,2021-09-15
2444983,38079,406801,8,2022-03-12,14:19:33,2022-03-16,2022-03-18
1289099,46639,395723,5,2021-01-30,18:16:37,2021-02-02,2021-02-06
1560135,52067,867293,1,2022-05-29,08:15:28,2022-05-30,2022-06-02
1646660,11816,325255,1,2021-08-02,20:26:29,2021-08-02,2021-08-06
1058266,60017,447310,8,2021-11-13,18:31:16,2021-11-17,2021-11-16
1780156,73115,868696,6,2022-09-30,10:37:39,2022-10-03,2022-10-07
2023833,33149,612593,3,2021-11-28,14:55:17,2021-11-29,2021-12-02
3111026,24624,738675,6,2021-03-20,15:25:01,2021-03-21,2021-03-22
2540414,65451,612593,1,2021-03-07,06:34:25,2021-03-10,2021-03-11
1558043,41734,644424,7,2022-11-12,21:07:16,2022-11-13,2022-11-12
1127260,59875,175394,3,2021-02-23,23:31:11,2021-02-23,2021-02-26
2077553,88938,531617,2,2021-04-03,08:02:17,2021-04-03,2021-04-03
1666860,86206,898353,3,2022-01-20,13:42:55,2022-01-23,2022-01-22
1093908,33858,763608,2,2022-01-20,14:50:01,2022-01-20,2022-01-22
2141525,64981,247045,4,2022-01-05,02:33:50,2022-01-05,2022-01-09
3044593,91810,777530,5,2022-12-14,08:33:22,2022-12-15,2022-12-14
1706386,58218,426904,5,2022-10-20,15:01:31,2022-10-23,2022-10-22
3224750,25198,461075,5,2022-10-05,09:52:40,2022-10-09,2022-10-08
1294153,18671,762821,8,2021-01-23,16:45:18,2021-01-23,2021-01-25
1884596,18539,240025,1,2021-05-31,15:15:20,2021-06-06,2021-06-05
1916570,19529,834469,6,2022-06-06,07:20:16,2022-06-10,2022-06-13
3105759,60863,631447,2,2022-12-23,12:27:04,2022-12-25,2022-12-29
2895173,73918,286607,6,2022-09-30,09:46:15,2022-10-02,2022-10-01
2122883,18534,545505,8,2022-10-23,20:06:27,2022-10-24,2022-10-23
2851032,80255,246325,2,2021-10-03,05:22:36,2021-10-06,2021-10-10
3037066,29775,861929,4,2021-09-09,16:53:27,2021-09-09,2021-09-14
3253167,32391,510483,2,2021-03-30,15:23:07,2021-04-01,2021-04-04
2485551,75466,646288,6,2021-01-17,17:34:59,2021-01-17,2021-01-18
1665958,75706,840110,7,2021-04-22,11:22:49,2021-04-22,2021-04-27
1366415,96528,225272,1,2022-01-26,20:28:37,2022-01-30,2022-01-27
1015302,65121,218578,7,2021-10-14,03:39:51,2021-10-14,2021-10-16
1848639,48224,736036,5,2022-02-19,04:45:55,2022-02-20,2022-02-20
3040893,31617,483612,5,2021-10-11,03:36:38,2021-10-13,2021-10-14
2130329,56445,182488,8,2021-08-13,14:39:13,2021-08-13,2021-08-20
3375357,39545,442705,4,2021-12-02,13:31:12,2021-12-02,2021-12-05
2518583,69440,644841,2,2022-03-27,03:59:15,2022-03-30,2022-03-28
3393288,99861,788407,5,2022-03-25,05:11:15,2022-03-28,2022-03-27
3330613,58446,312564,8,2022-02-14,00:36:07,2022-02-19,2022-02-15
2806593,75234,688728,6,2022-06-11,19:08:41,2022-06-13,2022-06-12
1018440,62560,785933,1,2022-01-29,18:26:38,2022-02-02,2022-01-30
1246525,33718,537762,3,2022-07-01,10:20:10,2022-07-01,2022-07-03
2943873,86706,232924,4,2021-10-27,20:21:39,2021-10-30,2021-10-28
1403007,40536,762859,3,2021-08-01,00:08:47,2021-08-03,2021-08-03
2191549,37897,820610,2,2021-04-14,19:00:08,2021-04-15,2021-04-18
1605550,18036,683514,7,2021-07-15,11:13:04,2021-07-18,2021-07-15
3227403,20422,528673,4,2021-01-20,23:32:07,2021-01-23,2021-01-23
1355209,84410,587253,3,2021-06-27,17:02:57,2021-06-27,2021-06-27
1785699,90019,610681,6,2022-06-30,06:48:43,2022-07-03,2022-07-02
2826848,27701,563129,2,2021-06-11,13:02:36,2021-06-12,2021-06-14
1854433,42205,111742,8,2021-11-14,10:06:03,2021-11-16,2021-11-17
2879792,91810,448474,3,2021-09-28,21:07:48,2021-10-02,2021-09-28
3495250,98615,698737,5,2022-08-16,13:38:48,2022-08-16,2022-08-17
3424891,76374,616464,6,2021-08-07,04:03:27,2021-08-09,2021-08-07
3336475,74344,343874,2,2022-04-20,07:05:33,2022-04-24,2022-04-20
2838530,16930,529286,4,2022-09-28,22:00:51,2022-09-28,2022-09-29
1580207,28661,377621,7,2022-07-28,10:48:17,2022-07-28,2022-07-30
3315822,75108,226172,1,2022-11-22,21:27:31,2022-11-27,2022-11-24
2631994,30570,871552,7,2022-08-08,14:44:33,2022-08-08,2022-08-10
3347901,86859,368517,6,2021-07-29,01:07:28,2021-07-30,2021-07-29
3182003,81775,251750,8,2021-03-08,23:35:24,2021-03-09,2021-03-10
2925968,81955,260562,3,2022-01-30,11:28:16,2022-02-01,2022-02-01
2466084,79420,639325,7,2022-02-15,20:20:14,2022-02-17,2022-02-17
3292070,45701,444268,3,2021-02-18,22:09:29,2021-02-19,2021-02-22
3381542,14924,256412,1,2022-12-18,01:25:59,2022-12-19,2022-12-19
2612596,20275,662962,3,2022-12-04,16:25:44,2022-12-05,2022-12-05
2899079,71656,508877,2,2022-07-08,03:31:05,2022-07-09,2022-07-11
2280984,50044,703380,5,2021-01-15,05:37:43,2021-01-17,2021-01-15
3192750,41525,208952,7,2022-04-19,05:45:17,2022-04-20,2022-04-19
1702585,77730,304245,4,2021-02-05,19:04:18,2021-02-08,2021-02-08
2707858,31399,805368,7,2021-09-27,11:55:55,2021-09-28,2021-09-27
1226339,94612,105701,7,2022-10-30,03:16:24,2022-10-31,2022-11-01
1436113,12857,735778,8,2021-09-15,20:58:01,2021-09-20,2021-09-18
1827599,11640,135307,7,2022-08-03,02:35:34,2022-08-03,2022-08-06
3419928,14802,302187,1,2021-03-31,09:54:34,2021-04-01,2021-04-06
2494591,27235,208271,8,2021-12-28,12:44:14,2022-01-03,2022-01-01
1788216,86417,392873,7,2022-12-12,06:36:03,2022-12-13,2022-12-15
1784030,75554,474627,6,2021-02-05,13:54:45,2021-02-07,2021-02-05
2188278,86609,248550,8,2022-06-24,15:31:17,2022-06-26,2022-06-26
1911927,10635,272421,2,2022-06-19,08:18:45,2022-06-21,2022-06-23
1380247,57301,514732,7,2022-04-04,14:43:18,2022-04-07,2022-04-04
2100348,22627,805982,1,2022-05-05,11:31:21,2022-05-11,2022-05-09
1404253,46716,880144,8,2021-06-28,20:22:13,2021-07-04,2021-07-06
2136110,75370,367222,2,2022-01-26,18:47:26,2022-01-28,2022-01-30
3053641,62768,871552,1,2021-08-08,22:48:48,2021-08-12,2021-08-12
2387847,51075,651198,5,2021-06-01,04:39:42,2021-06-01,2021-06-04
1832054,98669,785238,5,2022-07-16,15:54:38,2022-07-16,2022-07-18
3252500,86210,895637,2,2022-07-27,06:55:27,2022-07-29,2022-07-27
2733962,85917,151151,8,2021-03-08,08:04:09,2021-03-09,2021-03-13
2774896,15884,411781,3,2021-09-22,01:40:57,2021-09-23,2021-09-24
1396391,19446,855258,8,2021-02-04,20:42:24,2021-02-07,2021-02-06
2466483,73731,598534,6,2022-03-15,17:15:47,2022-03-15,2022-03-16
1769196,48589,124387,6,2022-05-15,11:47:01,2022-05-17,2022-05-15
2813847,90109,861929,1,2022-03-20,16:51:21,2022-03-22,2022-03-23
1033675,58446,383118,2,2022-04-19,18:42:40,2022-04-23,2022-04-20
2336992,28563,477066,5,2022-01-11,04:59:51,2022-01-11,2022-01-13
2151973,58152,447310,4,2022-07-15,19:42:28,2022-07-20,2022-07-16
3405829,47181,599539,2,2022-12-24,19:14:48,2022-12-24,2022-12-25
2665583,32661,861946,7,2022-01-15,05:35:14,2022-01-19,2022-01-21
1395590,62823,564836,4,2021-06-28,23:34:38,2021-07-02,2021-06-28
1484289,16243,170600,8,2021-07-12,07:56:34,2021-07-13,2021-07-19
2734724,58679,589382,5,2021-07-13,12:21:40,2021-07-15,2021-07-13
3022957,12012,814390,5,2022-08-17,12:06:27,2022-08-19,2022-08-17
3075865,68403,399909,6,2021-01-20,03:28:04,2021-01-22,2021-01-24
1014655,42241,815755,4,2022-04-15,15:09:01,2022-04-15,2022-04-20
1349482,40662,539046,3,2022-02-09,03:16:39,2022-02-09,2022-02-11
1954313,46937,114030,7,2022-05-27,15:06:08,2022-05-29,2022-05-29
2081584,73019,444230,5,2022-01-28,06:30:58,2022-01-30,2022-01-28
2784674,11444,351044,3,2021-11-28,23:09:43,2021-11-28,2021-12-05
3228174,61122,208237,6,2021-11-23,07:36:58,2021-11-26,2021-11-23
1233364,93810,841960,3,2022-08-17,13:33:14,2022-08-20,2022-08-18
2626316,96050,387697,3,2022-09-04,12:36:04,2022-09-04,2022-09-07
1989129,22034,411781,4,2022-07-05,20:50:13,2022-07-06,2022-07-07
2009851,13634,692032,4,2022-04-01,06:55:06,2022-04-04,2022-04-04
2912769,10644,775018,1,2021-02-18,01:07:45,2021-02-21,2021-02-21
3028996,40442,459678,3,2021-09-24,23:50:31,2021-09-26,2021-09-29
2800557,60330,599539,1,2022-05-23,19:22:47,2022-05-29,2022-05-23
3024348,87755,105701,4,2022-09-14,12:17:22,2022-09-19,2022-09-17
2688927,31631,675515,3,2022-03-02,07:21:39,2022-03-04,2022-03-05
2777241,80814,729152,8,2022-03-21,15:42:38,2022-03-26,2022-03-24
1903482,89988,763608,7,2021-08-18,03:34:22,2021-08-24,2021-08-18
1418027,39347,401642,7,2022-07-28,23:09:16,2022-07-30,2022-07-30
1160216,39050,690819,2,2022-08-20,18:45:34,2022-08-22,2022-08-25
3179235,83180,494234,5,2022-09-28,13:12:26,2022-09-29,2022-10-02
2351428,86180,572562,3,2021-05-27,00:03:43,2021-05-27,2021-05-31
1558837,70269,745789,8,2022-08-14,22:24:18,2022-08-14,2022-08-15
3488300,58904,609314,5,2022-06-23,01:49:42,2022-06-23,2022-06-26
1794893,69072,662544,7,2021-02-19,12:47:50,2021-02-20,2021-02-21
2601707,86580,367199,4,2022-11-08,12:08:19,2022-11-11,2022-11-08
1587351,22691,718832,4,2022-01-05,14:08:26,2022-01-05,2022-01-07
3090246,27127,208271,1,2022-04-17,08:17:27,2022-04-22,2022-04-19
1374454,82601,152585,5,2021-09-12,21:02:26,2021-09-12,2021-09-15
1889164,99771,808191,5,2021-11-28,12:34:11,2021-11-29,2021-11-28
2759532,86661,851926,6,2022-09-26,03:41:41,2022-09-28,2022-09-27
2319106,96528,582147,5,2022-12-21,01:13:22,2022-12-21,2022-12-21
1940149,20354,860023,2,2021-12-21,19:57:53,2021-12-22,2021-12-21
1395266,87863,111742,3,2022-02-05,07:07:40,2022-02-05,2022-02-06
2905858,68033,226172,1,2022-04-04,05:22:32,2022-04-06,2022-04-09
1829139,93940,395723,5,2021-12-20,16:30:08,2021-12-24,2021-12-20
3479801,69733,897167,8,2022-05-20,15:35:09,2022-05-22,2022-05-22
2715936,87755,474627,3,2021-10-17,15:29:49,2021-10-19,2021-10-18
1885223,17979,620251,3,2021-12-09,21:32:22,2021-12-12,2021-12-11
3332438,46104,404040,5,2021-01-10,06:49:28,2021-01-16,2021-01-10
2275293,50861,563642,8,2022-11-19,07:18:22,2022-11-25,2022-11-19
1502125,33426,311043,7,2022-10-17,17:50:56,2022-10-17,2022-10-17
2788214,93312,492772,8,2021-09-12,14:27:14,2021-09-12,2021-09-12
1309018,58560,105701,5,2022-09-29,21:08:28,2022-09-30,2022-09-30
3340920,43488,409118,6,2021-10-05,13:08:54,2021-10-07,2021-10-05
2626496,76499,747143,3,2021-07-10,11:25:26,2021-07-10,2021-07-15
2232401,66020,791547,8,2021-10-25,23:16:51,2021-10-29,2021-10-25
2980728,95087,601587,7,2021-01-09,23:52:05,2021-01-09,2021-01-13
1177728,53526,101182,3,2022-07-01,23:03:12,2022-07-03,2022-07-04
2631421,45445,898255,4,2022-10-11,14:42:20,2022-10-16,2022-10-11
2017002,88311,553675,3,2022-05-16,03:27:24,2022-05-17,2022-05-17
1655699,56626,258247,1,2021-12-31,21:12:41,2021-12-31,2022-01-02
2040104,23784,893649,4,2022-01-20,17:34:59,2022-01-23,2022-01-20
1405457,84579,444142,2,2022-06-13,04:26:05,2022-06-17,2022-06-17
3156482,84721,207401,5,2022-10-27,17:14:29,2022-10-31,2022-11-03
2746657,12714,373570,2,2022-03-21,13:56:20,2022-03-23,2022-03-21
1943026,55288,584753,1,2022-09-08,01:27:58,2022-09-13,2022-09-14
2967392,64847,202550,4,2022-01-04,05:41:04,2022-01-07,2022-01-07
1432857,47997,351044,7,2021-01-01,08:33:28,2021-01-01,2021-01-04
2883126,20169,763608,8,2021-05-09,23:11:17,2021-05-10,2021-05-12
2633411,32299,354137,3,2021-07-15,07:12:17,2021-07-17,2021-07-17
2037504,69359,479576,8,2022-08-23,14:13:55,2022-08-26,2022-08-25
2397627,25433,395723,8,2021-11-12,01:13:56,2021-11-17,2021-11-12
1035546,54953,422012,3,2021-07-07,04:40:28,2021-07-09,2021-07-10
2418277,37461,191665,4,2022-01-29,17:41:50,2022-01-29,2022-02-05
2550606,35684,644972,4,2021-06-18,02:22:29,2021-06-19,2021-06-18
1906125,10455,302187,8,2021-02-27,13:47:13,2021-03-01,2021-02-27
2773366,50295,351359,4,2021-08-11,08:24:47,2021-08-13,2021-08-15
2820633,43424,658606,3,2021-05-31,19:01:09,2021-06-04,2021-06-05
3427746,50679,888396,6,2021-11-20,03:51:51,2021-11-21,2021-11-23
1351226,42428,564771,5,2022-03-09,01:00:52,2022-03-11,2022-03-10
2823987,47491,294802,2,2021-10-04,00:16:48,2021-10-09,2021-10-09
2071625,76078,280256,5,2021-03-23,14:36:25,2021-03-24,2021-03-31
1101276,63354,192811,3,2021-09-17,08:59:04,2021-09-20,2021-09-20
1579973,46081,444241,6,2021-03-20,01:10:06,2021-03-24,2021-03-21
3071534,72003,611953,1,2022-10-08,05:09:50,2022-10-08,2022-10-08
